,Observation_ID,Station,Instrument,Center_Frequencies,Size_MB,File_Label,Start_UTC,End_UTC,Direct_Download_URL
255,166432,KFS_SW,RX888,"5.000 MHz, 2.500 MHz, 3.330 MHz",36.8084,OBS2026-05-10T00-00,2026-05-10 00:00:00,2026-05-10 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166432/
256,166435,DP0GVN,WD-GRAPE,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",0.5440,OBS2026-05-10T00-00,2026-05-10 00:00:00,2026-05-10 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166435/
257,166318,pa0rwt Grape-1 DRF,Flex-1500,14.670 MHz,34.1753,OBS2026-05-09T00-00,2026-05-09 00:00:00,2026-05-10 00:00:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166318/
258,166319,JJmp,Wsprdaemon-Beel...,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",2.9166,OBS2026-05-09T00-00,2026-05-09 00:00:00,2026-05-09 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166319/
259,166326,KFS_SE,rx888,"5.000 MHz, 2.500 MHz, 3.330 MHz",0.6388,OBS2026-05-09T00-00,2026-05-09 00:00:00,2026-05-09 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166326/
260,166327,KFS_NW,NW RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",5.4753,OBS2026-05-09T00-00,2026-05-09 00:00:00,2026-05-09 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166327/
261,166333,N4RVE,RX888,"5.000 MHz, 2.500 MHz, 3.330 MHz",9.4590,OBS2026-05-09T00-00,2026-05-09 00:00:00,2026-05-09 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166333/
262,166336,AC0G_B2,RX888-ka9q,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",21.4176,OBS2026-05-09T00-00,2026-05-09 00:00:00,2026-05-09 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166336/
263,166337,AC0G_ND,RX888_ND,"10.000 MHz, 5.000 MHz, 15.000 MHz, 20.000 MHz, 25.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",30.9049,OBS2026-05-09T00-00,2026-05-09 00:00:00,2026-05-09 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166337/
264,166338,KV0S_MO,rx888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 20.000 MHz, 25.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",28.0646,OBS2026-05-09T00-00,2026-05-09 00:00:00,2026-05-09 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166338/
265,166339,Marahau,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",17.3800,OBS2026-05-09T00-00,2026-05-09 00:00:00,2026-05-09 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166339/
266,166340,WA2TP-2,RX888#1,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",35.8900,OBS2026-05-09T00-00,2026-05-09 00:00:00,2026-05-09 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166340/
267,166344,K9TRV-WSPR-RX888-3,RX888-mk2 #3,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",32.5244,OBS2026-05-09T00-00,2026-05-09 00:00:00,2026-05-09 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166344/
268,166345,G4HZX-Loop,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",23.1338,OBS2026-05-09T00-00,2026-05-09 00:00:00,2026-05-09 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166345/
269,166349,GB0PSC,RX888 Mk2,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",22.8642,OBS2026-05-09T00-00,2026-05-09 00:00:00,2026-05-09 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166349/
270,166351,K9TRV RX888-1,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",29.2325,OBS2026-05-09T00-00,2026-05-09 00:00:00,2026-05-09 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166351/
271,166352,CAZ_KE2FDW,RX-888 MK II - ...,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",29.3717,OBS2026-05-09T00-00,2026-05-09 00:00:00,2026-05-09 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166352/
272,166353,G4HZX-Main,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",21.5307,OBS2026-05-09T00-00,2026-05-09 00:00:00,2026-05-09 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166353/
273,166354,K9TRV-WSPR-RX888-2,RX888-mk2 #2,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",32.4432,OBS2026-05-09T00-00,2026-05-09 00:00:00,2026-05-09 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166354/
274,166356,N2YCH,RX888,"10.000 MHz, 5.000 MHz, 15.000 MHz, 20.000 MHz, 25.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",32.7734,OBS2026-05-09T00-00,2026-05-09 00:00:00,2026-05-09 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166356/
275,166363,g4zfq_Alan,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",20.1548,OBS2026-05-09T00-00,2026-05-09 00:00:00,2026-05-09 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166363/
276,166367,K3LR,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",25.0257,OBS2026-05-09T00-00,2026-05-09 00:00:00,2026-05-09 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166367/
277,166368,DP0GVN,WD-GRAPE,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",0.5006,OBS2026-05-09T00-00,2026-05-09 00:00:00,2026-05-09 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166368/
278,166233,pa0rwt Grape-1 DRF,Flex-1500,14.670 MHz,34.1753,OBS2026-05-08T00-00,2026-05-08 00:00:00,2026-05-09 00:00:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166233/
279,166234,KFS_NW,NW RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",4.0541,OBS2026-05-08T00-00,2026-05-08 00:00:00,2026-05-08 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166234/
280,166245,N4RVE,RX888,"5.000 MHz, 2.500 MHz, 3.330 MHz",4.3535,OBS2026-05-08T00-00,2026-05-08 00:00:00,2026-05-08 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166245/
281,166247,KFS_SE,rx888,"5.000 MHz, 2.500 MHz, 3.330 MHz",0.4407,OBS2026-05-08T00-00,2026-05-08 00:00:00,2026-05-08 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166247/
282,166249,KV0S_MO,rx888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 20.000 MHz, 25.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",26.6228,OBS2026-05-08T00-00,2026-05-08 00:00:00,2026-05-08 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166249/
283,166250,AC0G_ND,RX888_ND,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",31.4777,OBS2026-05-08T00-00,2026-05-08 00:00:00,2026-05-08 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166250/
284,166253,AC0G_B2,RX888-ka9q,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",19.8910,OBS2026-05-08T00-00,2026-05-08 00:00:00,2026-05-08 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166253/
285,166254,G4HZX-Main,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",20.6642,OBS2026-05-08T00-00,2026-05-08 00:00:00,2026-05-08 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166254/
286,166255,WA2TP-2,RX888#1,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",34.3772,OBS2026-05-08T00-00,2026-05-08 00:00:00,2026-05-08 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166255/
287,166256,Marahau,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",17.7903,OBS2026-05-08T00-00,2026-05-08 00:00:00,2026-05-08 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166256/
288,166257,K9TRV-WSPR-RX888-3,RX888-mk2 #3,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",31.1964,OBS2026-05-08T00-00,2026-05-08 00:00:00,2026-05-08 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166257/
289,166261,G4HZX-Loop,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",22.2824,OBS2026-05-08T00-00,2026-05-08 00:00:00,2026-05-08 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166261/
290,166265,K9TRV-WSPR-RX888-2,RX888-mk2 #2,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",31.2062,OBS2026-05-08T00-00,2026-05-08 00:00:00,2026-05-08 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166265/
291,166267,K9TRV RX888-1,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",28.0682,OBS2026-05-08T00-00,2026-05-08 00:00:00,2026-05-08 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166267/
292,166268,GB0PSC,RX888 Mk2,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",21.5041,OBS2026-05-08T00-00,2026-05-08 00:00:00,2026-05-08 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166268/
293,166269,g4zfq_Alan,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",18.8551,OBS2026-05-08T00-00,2026-05-08 00:00:00,2026-05-08 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166269/
294,166271,CAZ_KE2FDW,RX-888 MK II - ...,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",27.9880,OBS2026-05-08T00-00,2026-05-08 00:00:00,2026-05-08 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166271/
295,166273,DP0GVN,WD-GRAPE,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",0.5209,OBS2026-05-08T00-00,2026-05-08 00:00:00,2026-05-08 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166273/
296,166277,N2YCH,RX888,"10.000 MHz, 5.000 MHz, 15.000 MHz, 20.000 MHz, 25.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",31.9176,OBS2026-05-08T00-00,2026-05-08 00:00:00,2026-05-08 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166277/
297,166278,K3LR,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",35.6118,OBS2026-05-08T00-00,2026-05-08 00:00:00,2026-05-08 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166278/
298,166157,DP0GVN,WD-GRAPE,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",0.6222,OBS2026-05-07T00-00,2026-05-07 00:00:00,2026-05-07 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166157/
299,166158,GB0PSC,RX888 Mk2,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",23.8994,OBS2026-05-07T00-00,2026-05-07 00:00:00,2026-05-07 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166158/
300,166159,g4zfq_Alan,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",19.3191,OBS2026-05-07T00-00,2026-05-07 00:00:00,2026-05-07 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166159/
301,166161,CAZ_KE2FDW,RX-888 MK II - ...,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",29.1142,OBS2026-05-07T00-00,2026-05-07 00:00:00,2026-05-07 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166161/
302,166162,K9TRV-WSPR-RX888-2,RX888-mk2 #2,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",31.4655,OBS2026-05-07T00-00,2026-05-07 00:00:00,2026-05-07 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166162/
303,166163,K9TRV-WSPR-RX888-3,RX888-mk2 #3,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",31.6714,OBS2026-05-07T00-00,2026-05-07 00:00:00,2026-05-07 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166163/
304,166165,K3LR,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",36.2355,OBS2026-05-07T00-00,2026-05-07 00:00:00,2026-05-07 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166165/
305,166169,KPH,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",31.7851,OBS2026-05-07T00-00,2026-05-07 00:00:00,2026-05-07 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166169/
306,166171,AC0G_B2,RX888-ka9q,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",20.2406,OBS2026-05-07T00-00,2026-05-07 00:00:00,2026-05-07 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166171/
307,166173,KV0S_MO,rx888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 20.000 MHz, 25.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",26.8691,OBS2026-05-07T00-00,2026-05-07 00:00:00,2026-05-07 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166173/
308,166174,KFS_OMNI,KFS_Omni,"5.000 MHz, 2.500 MHz, 3.330 MHz",17.8314,OBS2026-05-07T00-00,2026-05-07 00:00:00,2026-05-07 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166174/
309,166180,pa0rwt Grape-1 DRF,Flex-1500,14.670 MHz,34.1650,OBS2026-05-07T00-00,2026-05-07 00:00:00,2026-05-07 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166180/
310,166183,AC0G_ND,RX888_ND,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",34.2115,OBS2026-05-07T00-00,2026-05-07 00:00:00,2026-05-07 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166183/
311,166185,KFS_NW,NW RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",5.7094,OBS2026-05-07T00-00,2026-05-07 00:00:00,2026-05-07 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166185/
312,166186,N4RVE,RX888,"5.000 MHz, 2.500 MHz, 3.330 MHz",8.9831,OBS2026-05-07T00-00,2026-05-07 00:00:00,2026-05-07 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166186/
313,166187,K9TRV RX888-1,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",28.5730,OBS2026-05-07T00-00,2026-05-07 00:00:00,2026-05-07 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166187/
314,166188,N2YCH,RX888,"10.000 MHz, 5.000 MHz, 15.000 MHz, 20.000 MHz, 25.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",33.1990,OBS2026-05-07T00-00,2026-05-07 00:00:00,2026-05-07 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166188/
315,166192,Marahau,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",17.4731,OBS2026-05-07T00-00,2026-05-07 00:00:00,2026-05-07 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166192/
316,166193,G4HZX-Main,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",23.1627,OBS2026-05-07T00-00,2026-05-07 00:00:00,2026-05-07 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166193/
317,166195,WA2TP-2,RX888#1,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",35.8191,OBS2026-05-07T00-00,2026-05-07 00:00:00,2026-05-07 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166195/
318,166196,G4HZX-Loop,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",24.3871,OBS2026-05-07T00-00,2026-05-07 00:00:00,2026-05-07 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/166196/
319,165947,pa0rwt Grape-1 DRF,Flex-1500,14.670 MHz,34.1650,OBS2026-05-06T00-00,2026-05-06 00:00:00,2026-05-06 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/165947/
320,165956,KFS_NW,NW RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",7.1353,OBS2026-05-06T00-00,2026-05-06 00:00:00,2026-05-06 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/165956/
321,165959,AC0G_B2,RX888-ka9q,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",20.1221,OBS2026-05-06T00-00,2026-05-06 00:00:00,2026-05-06 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/165959/
322,165961,KV0S_MO,rx888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 20.000 MHz, 25.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",27.0417,OBS2026-05-06T00-00,2026-05-06 00:00:00,2026-05-06 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/165961/
323,165962,N4RVE,RX888,"5.000 MHz, 2.500 MHz, 3.330 MHz",4.6820,OBS2026-05-06T00-00,2026-05-06 00:00:00,2026-05-06 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/165962/
324,165964,AC0G_ND,RX888_ND,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",33.4350,OBS2026-05-06T00-00,2026-05-06 00:00:00,2026-05-06 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/165964/
325,165966,WA2TP-2,RX888#1,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",34.6066,OBS2026-05-06T00-00,2026-05-06 00:00:00,2026-05-06 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/165966/
326,165970,G4HZX-Loop,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",23.3895,OBS2026-05-06T00-00,2026-05-06 00:00:00,2026-05-06 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/165970/
327,165972,K9TRV RX888-1,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",27.8251,OBS2026-05-06T00-00,2026-05-06 00:00:00,2026-05-06 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/165972/
328,165973,K9TRV-WSPR-RX888-3,RX888-mk2 #3,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",30.9746,OBS2026-05-06T00-00,2026-05-06 00:00:00,2026-05-06 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/165973/
329,165976,G4HZX-Main,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",22.0573,OBS2026-05-06T00-00,2026-05-06 00:00:00,2026-05-06 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/165976/
330,165978,K9TRV-WSPR-RX888-2,RX888-mk2 #2,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",30.8296,OBS2026-05-06T00-00,2026-05-06 00:00:00,2026-05-06 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/165978/
331,165979,g4zfq_Alan,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",19.4663,OBS2026-05-06T00-00,2026-05-06 00:00:00,2026-05-06 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/165979/
332,165980,Marahau,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",16.7823,OBS2026-05-06T00-00,2026-05-06 00:00:00,2026-05-06 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/165980/
333,165981,CAZ_KE2FDW,RX-888 MK II - ...,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",28.1126,OBS2026-05-06T00-00,2026-05-06 00:00:00,2026-05-06 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/165981/
334,165982,GB0PSC,RX888 Mk2,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",22.7397,OBS2026-05-06T00-00,2026-05-06 00:00:00,2026-05-06 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/165982/
335,165983,KFS_OMNI,KFS_Omni,"5.000 MHz, 2.500 MHz, 3.330 MHz",33.2180,OBS2026-05-06T00-00,2026-05-06 00:00:00,2026-05-06 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/165983/
336,165985,N2YCH,RX888,"10.000 MHz, 5.000 MHz, 15.000 MHz, 20.000 MHz, 25.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",32.0132,OBS2026-05-06T00-00,2026-05-06 00:00:00,2026-05-06 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/165985/
337,165986,K3LR,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",35.2455,OBS2026-05-06T00-00,2026-05-06 00:00:00,2026-05-06 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/165986/
338,165993,KPH,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",34.6771,OBS2026-05-06T00-00,2026-05-06 00:00:00,2026-05-06 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/165993/
339,165997,DP0GVN,WD-GRAPE,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",0.8054,OBS2026-05-06T00-00,2026-05-06 00:00:00,2026-05-06 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/165997/
340,165867,pa0rwt Grape-1 DRF,Flex-1500,14.670 MHz,34.1753,OBS2026-05-05T00-00,2026-05-05 00:00:00,2026-05-06 00:00:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/165867/
