Observation_ID,Station,Instrument,Center_Frequencies,Size_MB,File_Label,Start_UTC,End_UTC,Direct_Download_URL,Scraped_Page
12614,KFS_SE,rx888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",27.5216,OBS2024-05-28T00-00,2024-05-28 00:00:00,2024-05-28 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/12614/,1135
12615,KPH,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",23.4103,OBS2024-05-28T00-00,2024-05-28 00:00:00,2024-05-28 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/12615/,1135
12616,WW0WWV/0,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",24.3467,OBS2024-05-28T00-00,2024-05-28 00:00:00,2024-05-28 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/12616/,1135
12617,n5tnl-rx888,rx888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",23.0713,OBS2024-05-28T00-00,2024-05-28 00:00:00,2024-05-28 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/12617/,1136
12618,KFS_OMNI,KFS_Omni,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",18.2294,OBS2024-05-28T00-00,2024-05-28 00:00:00,2024-05-28 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/12618/,1136
12620,KV4TT,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",25.2655,OBS2024-05-28T00-00,2024-05-28 00:00:00,2024-05-28 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/12620/,1136
12622,KFS_NW,NW RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",20.5129,OBS2024-05-28T00-00,2024-05-28 00:00:00,2024-05-28 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/12622/,1136
12623,KV6X,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",27.7673,OBS2024-05-28T00-00,2024-05-28 00:00:00,2024-05-28 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/12623/,1136
12624,KFS_SW,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",19.5609,OBS2024-05-28T00-00,2024-05-28 00:00:00,2024-05-28 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/12624/,1136
44294,PA0SLT Node 24,Grape 1 Legacy,14.670 MHz,3.8825,2024-05-28T000000Z_N0000024_G1_JO33kg_FRQ_CHU14.csv,2024-05-28 00:00:00,2024-05-28 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/44294/,1136
12533,ve3gtc-2,receiver,7.850 MHz,34.1735,OBS2024-05-27T00-00,2024-05-27 00:00:00,2024-05-28 00:00:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/12533/,1136
12549,pa0rwt Grape-1 DRF,Flex-1500,14.670 MHz,34.1753,OBS2024-05-27T00-00,2024-05-27 00:00:00,2024-05-28 00:00:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/12549/,1137
60029,pa0rwt Grape-1 Fldigi,Grape 1 Legacy,14.670 MHz,3.8778,2024-05-28T000000Z_N0000035_C1_JO33lg_FRQ_CHU14.csv,2024-05-28 00:00:00,2024-05-28 00:00:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/60029/,1137
60034,W1XP Node 44,Grape 1 Legacy,7.850 MHz,3.8819,2024-05-28T000000Z_N0000044_G1_FN42fo_FRQ_CHU7.csv,2024-05-28 00:00:00,2024-05-28 00:00:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/60034/,1137
75769,N8OBJ Node 1032,Grape 2,3.330 MHz,3.5448,2024-05-28T000000Z_N0001032_G2R1_EN91fh_FRQ_CHU3.csv,2024-05-28 00:00:00,2024-05-28 00:00:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/75769/,1137
75770,N8OBJ Node 1032,Grape 2,7.850 MHz,3.5448,2024-05-28T000000Z_N0001032_G2R2_EN91fh_FRQ_CHU7.csv,2024-05-28 00:00:00,2024-05-28 00:00:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/75770/,1137
75771,N8OBJ Node 1032,Grape 2,14.670 MHz,3.6291,2024-05-28T000000Z_N0001032_G2R3_EN91fh_FRQ_CHU14.csv,2024-05-28 00:00:00,2024-05-28 00:00:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/75771/,1137
12541,W1XP 2,Groton CHU 7.85...,7.850 MHz,34.1618,OBS2024-05-27T00-00,2024-05-27 00:00:00,2024-05-27 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/12541/,1137
12544,KV0S_MO,rx888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",21.3044,OBS2024-05-27T00-00,2024-05-27 00:00:00,2024-05-27 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/12544/,1137
12547,AC0G_ND,RX888_ND,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",25.6745,OBS2024-05-27T00-00,2024-05-27 00:00:00,2024-05-27 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/12547/,1138
12548,ADKSILO,SiloRX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",23.5018,OBS2024-05-27T00-00,2024-05-27 00:00:00,2024-05-27 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/12548/,1138
12550,N4RVE,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",25.6240,OBS2024-05-27T00-00,2024-05-27 00:00:00,2024-05-27 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/12550/,1138
12551,KJ6MKI,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",26.3459,OBS2024-05-27T00-00,2024-05-27 00:00:00,2024-05-27 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/12551/,1138
12552,N8GA,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",29.1616,OBS2024-05-27T00-00,2024-05-27 00:00:00,2024-05-27 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/12552/,1138
12553,AC0G_B2,RX888-ka9q,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",28.3425,OBS2024-05-27T00-00,2024-05-27 00:00:00,2024-05-27 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/12553/,1138
12554,W2NAF,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",60.7105,OBS2024-05-27T00-00,2024-05-27 00:00:00,2024-05-27 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/12554/,1138
12555,KFS_SE,rx888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",27.5924,OBS2024-05-27T00-00,2024-05-27 00:00:00,2024-05-27 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/12555/,1138
12556,WW0WWV/0,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",24.5630,OBS2024-05-27T00-00,2024-05-27 00:00:00,2024-05-27 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/12556/,1139
12557,Maasbree,Receiver,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",13.6764,OBS2024-05-27T00-00,2024-05-27 00:00:00,2024-05-27 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/12557/,1139
12558,KPH,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",23.4677,OBS2024-05-27T00-00,2024-05-27 00:00:00,2024-05-27 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/12558/,1139
12559,KFS_OMNI,KFS_Omni,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",19.1734,OBS2024-05-27T00-00,2024-05-27 00:00:00,2024-05-27 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/12559/,1139
12560,KV4TT,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",25.5403,OBS2024-05-27T00-00,2024-05-27 00:00:00,2024-05-27 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/12560/,1139
12561,n5tnl-rx888,rx888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",22.8035,OBS2024-05-27T00-00,2024-05-27 00:00:00,2024-05-27 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/12561/,1139
12564,KFS_NW,NW RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",20.1918,OBS2024-05-27T00-00,2024-05-27 00:00:00,2024-05-27 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/12564/,1139
12565,KV6X,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",27.9591,OBS2024-05-27T00-00,2024-05-27 00:00:00,2024-05-27 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/12565/,1139
12566,KFS_SW,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",20.4772,OBS2024-05-27T00-00,2024-05-27 00:00:00,2024-05-27 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/12566/,1140
12625,K9TRV RX888-1,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",20.4786,OBS2024-05-27T00-00,2024-05-27 00:00:00,2024-05-27 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/12625/,1140
44293,PA0SLT Node 24,Grape 1 Legacy,14.670 MHz,3.7829,2024-05-27T000000Z_N0000024_G1_JO33kg_FRQ_CHU14.csv,2024-05-27 00:00:00,2024-05-27 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/44293/,1140
12473,ve3gtc-2,receiver,7.850 MHz,34.1736,OBS2024-05-26T00-00,2024-05-26 00:00:00,2024-05-27 00:00:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/12473/,1140
12492,pa0rwt Grape-1 DRF,Flex-1500,14.670 MHz,34.1753,OBS2024-05-26T00-00,2024-05-26 00:00:00,2024-05-27 00:00:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/12492/,1140
59988,pa0rwt Grape-1 Fldigi,Grape 1 Legacy,14.670 MHz,3.8779,2024-05-27T000000Z_N0000035_C1_JO33lg_FRQ_CHU14.csv,2024-05-27 00:00:00,2024-05-27 00:00:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/59988/,1140
59994,W1XP Node 44,Grape 1 Legacy,7.850 MHz,3.8819,2024-05-27T000000Z_N0000044_G1_FN42fo_FRQ_CHU7.csv,2024-05-27 00:00:00,2024-05-27 00:00:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/59994/,1140
75697,N8OBJ Node 1032,Grape 2,3.330 MHz,3.5448,2024-05-27T000000Z_N0001032_G2R1_EN91fh_FRQ_CHU3.csv,2024-05-27 00:00:00,2024-05-27 00:00:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/75697/,1140
75698,N8OBJ Node 1032,Grape 2,7.850 MHz,3.5448,2024-05-27T000000Z_N0001032_G2R2_EN91fh_FRQ_CHU7.csv,2024-05-27 00:00:00,2024-05-27 00:00:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/75698/,1141
75699,N8OBJ Node 1032,Grape 2,14.670 MHz,3.6199,2024-05-27T000000Z_N0001032_G2R3_EN91fh_FRQ_CHU14.csv,2024-05-27 00:00:00,2024-05-27 00:00:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/75699/,1141
12475,W1XP 2,Groton CHU 7.85...,7.850 MHz,34.1618,OBS2024-05-26T00-00,2024-05-26 00:00:00,2024-05-26 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/12475/,1141
12485,KV0S_MO,rx888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",21.3599,OBS2024-05-26T00-00,2024-05-26 00:00:00,2024-05-26 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/12485/,1141
12487,Maasbree,Receiver,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",10.0773,OBS2024-05-26T00-00,2024-05-26 00:00:00,2024-05-26 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/12487/,1141
12489,K9TRV RX888-1,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",26.9583,OBS2024-05-26T00-00,2024-05-26 00:00:00,2024-05-26 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/12489/,1141
12490,AC0G_ND,RX888_ND,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",25.7919,OBS2024-05-26T00-00,2024-05-26 00:00:00,2024-05-26 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/12490/,1141
12491,ADKSILO,SiloRX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",22.9842,OBS2024-05-26T00-00,2024-05-26 00:00:00,2024-05-26 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/12491/,1141
12493,N4RVE,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",26.1231,OBS2024-05-26T00-00,2024-05-26 00:00:00,2024-05-26 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/12493/,1142
12495,KJ6MKI,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",26.6258,OBS2024-05-26T00-00,2024-05-26 00:00:00,2024-05-26 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/12495/,1142
12497,AC0G_B2,RX888-ka9q,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",28.2495,OBS2024-05-26T00-00,2024-05-26 00:00:00,2024-05-26 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/12497/,1142
12498,N8GA,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",29.1444,OBS2024-05-26T00-00,2024-05-26 00:00:00,2024-05-26 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/12498/,1142
12499,WW0WWV/0,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",24.6666,OBS2024-05-26T00-00,2024-05-26 00:00:00,2024-05-26 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/12499/,1142
12500,W2NAF,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",60.6993,OBS2024-05-26T00-00,2024-05-26 00:00:00,2024-05-26 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/12500/,1142
12501,KFS_SE,rx888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",27.6590,OBS2024-05-26T00-00,2024-05-26 00:00:00,2024-05-26 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/12501/,1142
12502,KPH,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",23.7015,OBS2024-05-26T00-00,2024-05-26 00:00:00,2024-05-26 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/12502/,1142
12503,n5tnl-rx888,rx888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",22.7479,OBS2024-05-26T00-00,2024-05-26 00:00:00,2024-05-26 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/12503/,1143
12504,KFS_OMNI,KFS_Omni,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",20.1374,OBS2024-05-26T00-00,2024-05-26 00:00:00,2024-05-26 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/12504/,1143
12505,KV4TT,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",25.4954,OBS2024-05-26T00-00,2024-05-26 00:00:00,2024-05-26 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/12505/,1143
12507,KFS_SW,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",20.2756,OBS2024-05-26T00-00,2024-05-26 00:00:00,2024-05-26 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/12507/,1143
12508,KFS_NW,NW RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",20.7264,OBS2024-05-26T00-00,2024-05-26 00:00:00,2024-05-26 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/12508/,1143
12509,KV6X,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",27.9950,OBS2024-05-26T00-00,2024-05-26 00:00:00,2024-05-26 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/12509/,1143
44292,PA0SLT Node 24,Grape 1 Legacy,14.670 MHz,3.8821,2024-05-26T000000Z_N0000024_G1_JO33kg_FRQ_CHU14.csv,2024-05-26 00:00:00,2024-05-26 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/44292/,1143
12414,ve3gtc-2,receiver,7.850 MHz,34.1750,OBS2024-05-25T00-00,2024-05-25 00:00:00,2024-05-26 00:00:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/12414/,1143
12432,pa0rwt Grape-1 DRF,Flex-1500,14.670 MHz,34.1753,OBS2024-05-25T00-00,2024-05-25 00:00:00,2024-05-26 00:00:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/12432/,1144
59946,pa0rwt Grape-1 Fldigi,Grape 1 Legacy,14.670 MHz,3.8781,2024-05-26T000000Z_N0000035_C1_JO33lg_FRQ_CHU14.csv,2024-05-26 00:00:00,2024-05-26 00:00:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/59946/,1144
59952,W1XP Node 44,Grape 1 Legacy,7.850 MHz,3.8819,2024-05-26T000000Z_N0000044_G1_FN42fo_FRQ_CHU7.csv,2024-05-26 00:00:00,2024-05-26 00:00:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/59952/,1144
75625,N8OBJ Node 1032,Grape 2,3.330 MHz,3.5448,2024-05-26T000000Z_N0001032_G2R1_EN91fh_FRQ_CHU3.csv,2024-05-26 00:00:00,2024-05-26 00:00:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/75625/,1144
75626,N8OBJ Node 1032,Grape 2,7.850 MHz,3.5448,2024-05-26T000000Z_N0001032_G2R2_EN91fh_FRQ_CHU7.csv,2024-05-26 00:00:00,2024-05-26 00:00:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/75626/,1144
75627,N8OBJ Node 1032,Grape 2,14.670 MHz,3.6291,2024-05-26T000000Z_N0001032_G2R3_EN91fh_FRQ_CHU14.csv,2024-05-26 00:00:00,2024-05-26 00:00:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/75627/,1144
12417,W1XP 2,Groton CHU 7.85...,7.850 MHz,34.1617,OBS2024-05-25T00-00,2024-05-25 00:00:00,2024-05-25 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/12417/,1144
12429,AC0G_ND,RX888_ND,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",26.0298,OBS2024-05-25T00-00,2024-05-25 00:00:00,2024-05-25 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/12429/,1144
12430,AC0G_B2,RX888-ka9q,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",28.6861,OBS2024-05-25T00-00,2024-05-25 00:00:00,2024-05-25 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/12430/,1145
12431,K9TRV RX888-1,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",26.6268,OBS2024-05-25T00-00,2024-05-25 00:00:00,2024-05-25 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/12431/,1145
12433,KV0S_MO,rx888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",21.7388,OBS2024-05-25T00-00,2024-05-25 00:00:00,2024-05-25 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/12433/,1145
12434,N4RVE,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",26.2063,OBS2024-05-25T00-00,2024-05-25 00:00:00,2024-05-25 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/12434/,1145
12435,KJ6MKI,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",27.2041,OBS2024-05-25T00-00,2024-05-25 00:00:00,2024-05-25 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/12435/,1145
12436,N8GA,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",29.1668,OBS2024-05-25T00-00,2024-05-25 00:00:00,2024-05-25 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/12436/,1145
12437,ADKSILO,SiloRX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",22.7618,OBS2024-05-25T00-00,2024-05-25 00:00:00,2024-05-25 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/12437/,1145
12438,W2NAF,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",60.5156,OBS2024-05-25T00-00,2024-05-25 00:00:00,2024-05-25 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/12438/,1145
12439,KV4TT,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",25.4920,OBS2024-05-25T00-00,2024-05-25 00:00:00,2024-05-25 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/12439/,1146
12440,Maasbree,Receiver,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",19.2346,OBS2024-05-25T00-00,2024-05-25 00:00:00,2024-05-25 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/12440/,1146
12441,KPH,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",24.4345,OBS2024-05-25T00-00,2024-05-25 00:00:00,2024-05-25 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/12441/,1146
12442,WW0WWV/0,RX888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",24.6969,OBS2024-05-25T00-00,2024-05-25 00:00:00,2024-05-25 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/12442/,1146
12443,n5tnl-rx888,rx888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",23.2756,OBS2024-05-25T00-00,2024-05-25 00:00:00,2024-05-25 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/12443/,1146
12444,KFS_SE,rx888,"10.000 MHz, 5.000 MHz, 2.500 MHz, 15.000 MHz, 20.000 MHz, 3.330 MHz, 7.850 MHz, 14.670 MHz",28.0072,OBS2024-05-25T00-00,2024-05-25 00:00:00,2024-05-25 23:59:00,https://pswsnetwork.eng.ua.edu/observations/select_download_range/12444/,1146
